,MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
1449,0.3,7000000,2.064,-3.22,5.189,1.734,6.709,-2.614,0.1758,0.3976,0.2425,-0.0075,0.0065,-0.0221
1450,0.3,7000000,3.021,-3.22,5.189,1.734,6.709,-2.614,0.1757,0.3817,0.346,-0.0075,0.0031,-0.0162
1451,0.3,7000000,3.387,-3.22,5.189,1.734,6.709,-2.614,0.1755,0.3781,0.3863,-0.0077,0.0019,-0.0147
1452,0.3,7000000,8.4,-3.22,5.189,1.734,6.709,-2.614,0.1645,0.3141,1.0771,-0.0088,-0.0485,0.0096
1453,0.3,7000000,8.729,-3.22,5.189,1.734,6.709,-2.614,0.1631,0.3099,1.1257,-0.0087,-0.0528,0.0108
1454,0.3,7000000,10.156,-3.22,5.189,1.734,6.709,-2.614,0.1557,0.3263,1.3383,-0.0064,-0.0721,0.0052
1455,0.3,7000000,10.422,-3.22,5.189,1.734,6.709,-2.614,0.1541,0.3322,1.3785,-0.0058,-0.0759,0.0032
1456,0.3,7000000,-14.795,0.93,14.097,5.256,-16.15,-19.161,0.1478,-0.525,-1.8373,-0.0065,0.2495,-0.0526
1457,0.3,7000000,-13.712,0.93,14.097,5.256,-16.15,-19.161,0.1628,-0.5261,-1.6581,-0.0059,0.2321,-0.0524
1458,0.3,7000000,-13.13,0.93,14.097,5.256,-16.15,-19.161,0.1703,-0.4881,-1.5636,-0.0034,0.223,-0.0642
1459,0.3,7000000,-10.046,0.93,14.097,5.256,-16.15,-19.161,0.2053,-0.335,-1.0921,0.008,0.1827,-0.111
1460,0.3,7000000,-10.003,0.93,14.097,5.256,-16.15,-19.161,0.2057,-0.3322,-1.0858,0.0082,0.1822,-0.1119
1461,0.3,7000000,-6.755,0.93,14.097,5.256,-16.15,-19.161,0.2343,-0.3101,-0.6231,0.0133,0.146,-0.1172
1462,0.3,7000000,-2.545,0.93,14.097,5.256,-16.15,-19.161,0.2604,-0.2913,-0.0827,0.0191,0.1024,-0.1202
1463,0.3,7000000,4.902,0.93,14.097,5.256,-16.15,-19.161,0.2794,-0.2463,0.6635,0.0182,0.0564,-0.1361
1464,0.3,7000000,5.04,0.93,14.097,5.256,-16.15,-19.161,0.2793,-0.2505,0.6735,0.0183,0.0565,-0.1349
1465,0.3,7000000,7.981,0.93,14.097,5.256,-16.15,-19.161,0.2726,-0.3013,1.083,0.0124,-0.0007,-0.1214
1466,0.3,7000000,8.463,0.93,14.097,5.256,-16.15,-19.161,0.2708,-0.2993,1.1529,0.0119,-0.0105,-0.1222
1467,0.3,7000000,11.627,0.93,14.097,5.256,-16.15,-19.161,0.2538,-0.3737,1.614,0.0041,-0.0714,-0.1004
1468,0.3,7000000,11.689,0.93,14.097,5.256,-16.15,-19.161,0.2533,-0.3758,1.6231,0.0039,-0.0726,-0.0997
1469,0.3,7000000,11.696,0.93,14.097,5.256,-16.15,-19.161,0.2533,-0.376,1.6241,0.0039,-0.0728,-0.0997
1470,0.3,7000000,-14.675,8.95,-16.046,-3.594,1.724,-10.052,0.0699,-0.934,-1.9542,-0.005,0.1683,0.1273
1471,0.3,7000000,-14.149,8.95,-16.046,-3.594,1.724,-10.052,0.0764,-0.9483,-1.8634,-0.005,0.1594,0.1316
1472,0.3,7000000,-12.278,8.95,-16.046,-3.594,1.724,-10.052,0.0974,-1.0046,-1.5466,-0.0054,0.1292,0.1491
1473,0.3,7000000,-8.647,8.95,-16.046,-3.594,1.724,-10.052,0.1276,-1.1088,-0.9852,-0.0054,0.0784,0.1791
1474,0.3,7000000,-8.6,8.95,-16.046,-3.594,1.724,-10.052,0.1279,-1.1084,-0.9785,-0.0053,0.0779,0.179
1475,0.3,7000000,-8.199,8.95,-16.046,-3.594,1.724,-10.052,0.1304,-1.1051,-0.922,-0.0046,0.0734,0.1779
1476,0.3,7000000,-4.494,8.95,-16.046,-3.594,1.724,-10.052,0.1478,-1.052,-0.4302,0.0021,0.0383,0.1636
1477,0.3,7000000,-3.606,8.95,-16.046,-3.594,1.724,-10.052,0.1507,-1.0294,-0.3222,0.0039,0.0325,0.1573
1478,0.3,7000000,1.855,8.95,-16.046,-3.594,1.724,-10.052,0.1594,-0.9746,0.2361,0.0071,0.022,0.1411
1479,0.3,7000000,2.988,8.95,-16.046,-3.594,1.724,-10.052,0.159,-0.9863,0.3563,0.0059,0.0182,0.1437
1480,0.3,7000000,3.365,8.95,-16.046,-3.594,1.724,-10.052,0.1587,-0.9913,0.3996,0.0055,0.0159,0.1449
1481,0.3,7000000,12.47,8.95,-16.046,-3.594,1.724,-10.052,0.1194,-1.0365,1.6803,-0.0044,-0.0899,0.1544
1482,0.3,7000000,13.159,8.95,-16.046,-3.594,1.724,-10.052,0.1131,-1.0014,1.791,-0.0029,-0.1031,0.1434
1483,0.3,7000000,14.169,8.95,-16.046,-3.594,1.724,-10.052,0.1031,-0.9615,1.9546,-0.0014,-0.1229,0.1311
1484,0.3,7000000,-14.158,-9.69,-1.058,14.963,-16.509,-5.422,0.0772,0.9404,-1.7484,-0.0007,0.2059,-0.0807
1485,0.3,7000000,-11.306,-9.69,-1.058,14.963,-16.509,-5.422,0.1104,0.9793,-1.2721,-0.0016,0.1614,-0.0934
1486,0.3,7000000,-8.909,-9.69,-1.058,14.963,-16.509,-5.422,0.1327,1.0637,-0.9003,0.0005,0.1295,-0.1192
1487,0.3,7000000,-7.472,-9.69,-1.058,14.963,-16.509,-5.422,0.1443,1.1093,-0.6942,0.0019,0.1141,-0.1341
1488,0.3,7000000,-7.068,-9.69,-1.058,14.963,-16.509,-5.422,0.1474,1.1222,-0.6387,0.0023,0.1103,-0.1385
1489,0.3,7000000,-5.082,-9.69,-1.058,14.963,-16.509,-5.422,0.161,1.1424,-0.375,0.0027,0.0928,-0.1468
1490,0.3,7000000,-4.984,-9.69,-1.058,14.963,-16.509,-5.422,0.1616,1.141,-0.3625,0.0026,0.092,-0.1465
1491,0.3,7000000,-3.665,-9.69,-1.058,14.963,-16.509,-5.422,0.1692,1.1244,-0.2033,0.0019,0.0831,-0.1427
1492,0.3,7000000,-3.057,-9.69,-1.058,14.963,-16.509,-5.422,0.1721,1.1368,-0.1329,0.0019,0.0785,-0.1472
1493,0.3,7000000,3.402,-9.69,-1.058,14.963,-16.509,-5.422,0.189,1.1329,0.5039,0.0027,0.0654,-0.1456
1494,0.3,7000000,8.001,-9.69,-1.058,14.963,-16.509,-5.422,0.1787,1.0508,1.065,-0.0002,0.0146,-0.1156
1495,0.3,7000000,10.254,-9.69,-1.058,14.963,-16.509,-5.422,0.1659,0.9976,1.3798,-0.0023,-0.0238,-0.0993
1496,0.3,7000000,10.976,-9.69,-1.058,14.963,-16.509,-5.422,0.1607,0.9854,1.4854,-0.0027,-0.0375,-0.0959
1497,0.3,7000000,11.218,-9.69,-1.058,14.963,-16.509,-5.422,0.1589,0.9835,1.5214,-0.0027,-0.0421,-0.0953
1498,0.3,7000000,-14.471,-12.03,-9.936,-0.263,-19.076,-19.41,0.0721,1.293,-1.7993,-0.0034,0.2011,-0.0743
1499,0.3,7000000,-14.416,-12.03,-9.936,-0.263,-19.076,-19.41,0.0728,1.2937,-1.7898,-0.0034,0.2002,-0.0746
1500,0.3,7000000,-10.743,-12.03,-9.936,-0.263,-19.076,-19.41,0.1151,1.3316,-1.1736,-0.0054,0.1457,-0.0934
1501,0.3,7000000,-9.279,-12.03,-9.936,-0.263,-19.076,-19.41,0.1291,1.3508,-0.9438,-0.0055,0.1263,-0.1026
1502,0.3,7000000,-7.371,-12.03,-9.936,-0.263,-19.076,-19.41,0.1453,1.3699,-0.6647,-0.0055,0.1042,-0.1123
1503,0.3,7000000,-7.064,-12.03,-9.936,-0.263,-19.076,-19.41,0.1477,1.3721,-0.6221,-0.0055,0.1009,-0.1135
1504,0.3,7000000,-6.001,-12.03,-9.936,-0.263,-19.076,-19.41,0.1555,1.3774,-0.4792,-0.0055,0.0905,-0.1169
1505,0.3,7000000,-4.395,-12.03,-9.936,-0.263,-19.076,-19.41,0.1663,1.3804,-0.2764,-0.0053,0.078,-0.1205
1506,0.3,7000000,-1.862,-12.03,-9.936,-0.263,-19.076,-19.41,0.1797,1.3803,-0.0142,-0.0042,0.0686,-0.1233
1507,0.3,7000000,-0.685,-12.03,-9.936,-0.263,-19.076,-19.41,0.1843,1.3803,0.0955,-0.0035,0.0678,-0.1239
1508,0.3,7000000,-0.092,-12.03,-9.936,-0.263,-19.076,-19.41,0.1862,1.3805,0.1491,-0.0033,0.0679,-0.124
1509,0.3,7000000,2.194,-12.03,-9.936,-0.263,-19.076,-19.41,0.1908,1.3831,0.348,-0.0025,0.0693,-0.1236
1510,0.3,7000000,5.497,-12.03,-9.936,-0.263,-19.076,-19.41,0.1877,1.3928,0.6914,-0.002,0.0513,-0.1212
1511,0.3,7000000,8.691,-12.03,-9.936,-0.263,-19.076,-19.41,0.1718,1.4039,1.1065,-0.0023,0.0072,-0.1179
1512,0.3,7000000,-14.471,9.03,5.567,11.407,-12.823,-13.897,0.0996,-1.3297,-1.745,-0.0071,0.2325,0.0205
1513,0.3,7000000,-11.557,9.03,5.567,11.407,-12.823,-13.897,0.1405,-1.4644,-1.2595,-0.0101,0.1871,0.0684
1514,0.3,7000000,-11.002,9.03,5.567,11.407,-12.823,-13.897,0.1472,-1.4889,-1.173,-0.0105,0.1788,0.0773
1515,0.3,7000000,-10.037,9.03,5.567,11.407,-12.823,-13.897,0.158,-1.4801,-1.0269,-0.0087,0.1645,0.0767
1516,0.3,7000000,-9.312,9.03,5.567,11.407,-12.823,-13.897,0.1655,-1.4405,-0.9199,-0.0055,0.154,0.0662
1517,0.3,7000000,-9.035,9.03,5.567,11.407,-12.823,-13.897,0.1682,-1.4241,-0.8799,-0.0043,0.1503,0.0618
1518,0.3,7000000,-7.943,9.03,5.567,11.407,-12.823,-13.897,0.1784,-1.366,-0.7298,0.0005,0.1375,0.0466
1519,0.3,7000000,-6.958,9.03,5.567,11.407,-12.823,-13.897,0.187,-1.3221,-0.597,0.0041,0.1269,0.0357
1520,0.3,7000000,-4.954,9.03,5.567,11.407,-12.823,-13.897,0.2028,-1.2234,-0.3379,0.0116,0.1092,0.01
1521,0.3,7000000,-4.097,9.03,5.567,11.407,-12.823,-13.897,0.2089,-1.1873,-0.2319,0.0142,0.1036,0.0007
1522,0.3,7000000,0.899,9.03,5.567,11.407,-12.823,-13.897,0.2356,-1.1478,0.3013,0.0168,0.0921,-0.0069
1523,0.3,7000000,2.683,9.03,5.567,11.407,-12.823,-13.897,0.2406,-1.1598,0.4765,0.0156,0.0895,-0.0046
1524,0.3,7000000,3.787,9.03,5.567,11.407,-12.823,-13.897,0.2422,-1.175,0.5993,0.0145,0.0821,-0.0014
1525,0.3,7000000,5.26,9.03,5.567,11.407,-12.823,-13.897,0.2426,-1.2128,0.7744,0.0117,0.0686,0.0078
1526,0.3,7000000,-10.796,-9.16,-3.447,-19.534,-5.428,19.674,0.2148,1.0779,-1.4977,0.0002,0.0288,-0.0625
1527,0.3,7000000,-9.862,-9.16,-3.447,-19.534,-5.428,19.674,0.2202,1.0831,-1.366,-0.0007,0.0097,-0.0634
1528,0.3,7000000,-7.397,-9.16,-3.447,-19.534,-5.428,19.674,0.2324,1.0752,-1.0516,-0.004,-0.0374,-0.0613
1529,0.3,7000000,-6.318,-9.16,-3.447,-19.534,-5.428,19.674,0.2364,1.0617,-0.9252,-0.0056,-0.057,-0.058
1530,0.3,7000000,-6.124,-9.16,-3.447,-19.534,-5.428,19.674,0.2371,1.059,-0.9033,-0.0059,-0.0605,-0.0573
1531,0.3,7000000,-5.891,-9.16,-3.447,-19.534,-5.428,19.674,0.2379,1.0555,-0.8773,-0.0062,-0.0647,-0.0565
1532,0.3,7000000,-5.019,-9.16,-3.447,-19.534,-5.428,19.674,0.2406,1.0425,-0.7835,-0.0074,-0.0796,-0.0534
1533,0.3,7000000,-4.362,-9.16,-3.447,-19.534,-5.428,19.674,0.2421,1.0325,-0.7154,-0.0082,-0.09,-0.051
1534,0.3,7000000,-3.029,-9.16,-3.447,-19.534,-5.428,19.674,0.2438,1.0163,-0.584,-0.0095,-0.1088,-0.0474
1535,0.3,7000000,0.912,-9.16,-3.447,-19.534,-5.428,19.674,0.2331,1.0185,-0.2316,-0.0096,-0.1336,-0.0497
1536,0.3,7000000,4.416,-9.16,-3.447,-19.534,-5.428,19.674,0.2075,1.0325,0.1455,-0.0086,-0.1536,-0.0509
1537,0.3,7000000,6.807,-9.16,-3.447,-19.534,-5.428,19.674,0.1837,1.0433,0.4547,-0.0075,-0.1752,-0.0514
1538,0.3,7000000,7.164,-9.16,-3.447,-19.534,-5.428,19.674,0.1797,1.0451,0.5036,-0.0073,-0.1788,-0.0517
1539,0.3,7000000,12.352,-9.16,-3.447,-19.534,-5.428,19.674,0.1113,1.0378,1.2815,-0.0054,-0.2445,-0.0495
1540,0.3,7000000,-14.987,-5.4,-4.546,-1.514,19.303,-10.731,0.1347,0.8323,-1.9869,0.0078,0.1928,0.0293
1541,0.3,7000000,-14.28,-5.4,-4.546,-1.514,19.303,-10.731,0.144,0.8557,-1.8678,0.0082,0.181,0.0206
1542,0.3,7000000,-11.491,-5.4,-4.546,-1.514,19.303,-10.731,0.1752,0.7984,-1.4184,0.0012,0.1374,0.0332
1543,0.3,7000000,-7.505,-5.4,-4.546,-1.514,19.303,-10.731,0.2058,0.6177,-0.8489,-0.0161,0.0888,0.0799
1544,0.3,7000000,-7.243,-5.4,-4.546,-1.514,19.303,-10.731,0.2073,0.6137,-0.8135,-0.0168,0.086,0.0805
1545,0.3,7000000,-5.274,-5.4,-4.546,-1.514,19.303,-10.731,0.217,0.6474,-0.553,-0.0173,0.0672,0.0657
1546,0.3,7000000,-2.245,-5.4,-4.546,-1.514,19.303,-10.731,0.2278,0.6944,-0.2331,-0.0184,0.0637,0.0456
1547,0.3,7000000,-2.1,-5.4,-4.546,-1.514,19.303,-10.731,0.2282,0.6947,-0.2207,-0.0186,0.0643,0.0453
1548,0.3,7000000,-0.934,-5.4,-4.546,-1.514,19.303,-10.731,0.2311,0.6957,-0.0999,-0.0184,0.062,0.0439
1549,0.3,7000000,-0.033,-5.4,-4.546,-1.514,19.303,-10.731,0.2329,0.6965,0.0054,-0.0176,0.0556,0.0432
1550,0.3,7000000,1.396,-5.4,-4.546,-1.514,19.303,-10.731,0.2349,0.6993,0.1529,-0.0174,0.0502,0.0427
1551,0.3,7000000,6.906,-5.4,-4.546,-1.514,19.303,-10.731,0.2298,0.679,0.8752,-0.0154,-0.0156,0.0569
1552,0.3,7000000,8.363,-5.4,-4.546,-1.514,19.303,-10.731,0.2232,0.6904,1.078,-0.0128,-0.0388,0.0545
1553,0.3,7000000,11.482,-5.4,-4.546,-1.514,19.303,-10.731,0.2013,0.805,1.5279,-0.0019,-0.0928,0.0168
1554,0.3,7000000,-13.819,-6.64,7.205,-15.769,-19.67,12.269,0.1991,0.2823,-1.9431,-0.003,0.1076,-0.0607
1555,0.3,7000000,-11.955,-6.64,7.205,-15.769,-19.67,12.269,0.2128,0.391,-1.6614,0.001,0.0661,-0.0907
1556,0.3,7000000,-10.25,-6.64,7.205,-15.769,-19.67,12.269,0.2233,0.492,-1.4261,0.0047,0.0283,-0.1188
1557,0.3,7000000,-5.893,-6.64,7.205,-15.769,-19.67,12.269,0.2393,0.6718,-0.8795,0.0113,-0.057,-0.1743
1558,0.3,7000000,-3.631,-6.64,7.205,-15.769,-19.67,12.269,0.2385,0.6576,-0.6094,0.0104,-0.0866,-0.1723
1559,0.3,7000000,-2.829,-6.64,7.205,-15.769,-19.67,12.269,0.2367,0.6488,-0.5181,0.0099,-0.0936,-0.1706
1560,0.3,7000000,0.814,-6.64,7.205,-15.769,-19.67,12.269,0.2217,0.6374,-0.1507,0.0092,-0.1045,-0.1686
1561,0.3,7000000,0.818,-6.64,7.205,-15.769,-19.67,12.269,0.2217,0.6374,-0.1503,0.0092,-0.1045,-0.1686
1562,0.3,7000000,1.021,-6.64,7.205,-15.769,-19.67,12.269,0.2206,0.6375,-0.1295,0.0092,-0.105,-0.1685
1563,0.3,7000000,2.243,-6.64,7.205,-15.769,-19.67,12.269,0.2134,0.6352,0.0011,0.0092,-0.1086,-0.1669
1564,0.3,7000000,3.145,-6.64,7.205,-15.769,-19.67,12.269,0.2074,0.6265,0.1093,0.0084,-0.1138,-0.1632
1565,0.3,7000000,3.235,-6.64,7.205,-15.769,-19.67,12.269,0.2068,0.6251,0.1204,0.0083,-0.1144,-0.1627
1566,0.3,7000000,3.399,-6.64,7.205,-15.769,-19.67,12.269,0.2056,0.6223,0.1407,0.0081,-0.1155,-0.1616
1567,0.3,7000000,9.981,-6.64,7.205,-15.769,-19.67,12.269,0.152,0.4267,1.0307,-0.003,-0.1856,-0.097
1568,0.3,7000000,-14.527,6.01,17.789,-18.153,2.009,-3.784,0.1805,-0.6624,-1.994,-0.0022,0.153,-0.0239
1569,0.3,7000000,-10.973,6.01,17.789,-18.153,2.009,-3.784,0.2126,-0.7067,-1.4288,0.0008,0.0897,-0.0138
1570,0.3,7000000,-9.161,6.01,17.789,-18.153,2.009,-3.784,0.2246,-0.7245,-1.1682,0.0028,0.0609,-0.0091
1571,0.3,7000000,-6.111,6.01,17.789,-18.153,2.009,-3.784,0.2394,-0.7365,-0.7641,0.0055,0.0128,-0.0029
1572,0.3,7000000,-5.557,6.01,17.789,-18.153,2.009,-3.784,0.2415,-0.7403,-0.6952,0.0057,0.004,-0.0009
1573,0.3,7000000,-3.91,6.01,17.789,-18.153,2.009,-3.784,0.2461,-0.7439,-0.5012,0.0063,-0.0196,0.0031
1574,0.3,7000000,-1.654,6.01,17.789,-18.153,2.009,-3.784,0.2489,-0.7337,-0.267,0.0076,-0.0427,0.0028
1575,0.3,7000000,6.499,6.01,17.789,-18.153,2.009,-3.784,0.2213,-0.7689,0.6555,0.0057,-0.091,0.004
1576,0.3,7000000,6.79,6.01,17.789,-18.153,2.009,-3.784,0.2193,-0.7676,0.6954,0.0056,-0.0941,0.0029
1577,0.3,7000000,7.87,6.01,17.789,-18.153,2.009,-3.784,0.2117,-0.7644,0.8454,0.0052,-0.1058,-0.0008
1578,0.3,7000000,9.169,6.01,17.789,-18.153,2.009,-3.784,0.2012,-0.7783,1.0308,0.0036,-0.1213,0.0003
1579,0.3,7000000,10.782,6.01,17.789,-18.153,2.009,-3.784,0.1864,-0.789,1.2676,0.002,-0.1429,-0.0002
1580,0.3,7000000,12.184,6.01,17.789,-18.153,2.009,-3.784,0.1716,-0.7861,1.4824,0.0014,-0.1643,-0.0042
1581,0.3,7000000,14.096,6.01,17.789,-18.153,2.009,-3.784,0.1485,-0.7831,1.7872,0.0007,-0.1985,-0.0091
1582,0.3,7000000,-14.601,-8.87,9.72,-6.236,-2.832,17.693,0.1313,0.9092,-2.0658,0.0035,0.1165,-0.0933
1583,0.3,7000000,-13.934,-8.87,9.72,-6.236,-2.832,17.693,0.1381,0.924,-1.9602,0.0034,0.1014,-0.0978
1584,0.3,7000000,-13.199,-8.87,9.72,-6.236,-2.832,17.693,0.1451,0.9415,-1.8451,0.0033,0.0848,-0.1033
1585,0.3,7000000,-12.011,-8.87,9.72,-6.236,-2.832,17.693,0.1553,0.9746,-1.6621,0.0036,0.0589,-0.1138
1586,0.3,7000000,-11.494,-8.87,9.72,-6.236,-2.832,17.693,0.1592,0.993,-1.5843,0.0038,0.0484,-0.1193
1587,0.3,7000000,-11.164,-8.87,9.72,-6.236,-2.832,17.693,0.1615,1.0053,-1.5351,0.004,0.0419,-0.1228
1588,0.3,7000000,-11.115,-8.87,9.72,-6.236,-2.832,17.693,0.1619,1.0071,-1.5279,0.004,0.0409,-0.1233
1589,0.3,7000000,-8.077,-8.87,9.72,-6.236,-2.832,17.693,0.1793,1.05,-1.105,0.0018,-0.0143,-0.135
1590,0.3,7000000,-5.076,-8.87,9.72,-6.236,-2.832,17.693,0.1885,1.0524,-0.732,-0.0013,-0.0578,-0.1379
1591,0.3,7000000,2.839,-8.87,9.72,-6.236,-2.832,17.693,0.1678,1.0113,0.0932,-0.0047,-0.0909,-0.1269
1592,0.3,7000000,4.232,-8.87,9.72,-6.236,-2.832,17.693,0.1594,1.0271,0.2588,-0.0033,-0.1004,-0.1303
1593,0.3,7000000,7.87,-8.87,9.72,-6.236,-2.832,17.693,0.1319,1.06,0.7357,0.0009,-0.1354,-0.1367
1594,0.3,7000000,10.768,-8.87,9.72,-6.236,-2.832,17.693,0.1044,1.0829,1.1598,0.0044,-0.1728,-0.1437
1595,0.3,7000000,12.332,-8.87,9.72,-6.236,-2.832,17.693,0.0869,1.0417,1.4086,0.0032,-0.1961,-0.131
1596,0.3,7000000,-14.645,-1,18.186,13.396,3.85,12.544,0.1478,0.0258,-1.9592,0.0024,0.1892,-0.0718
1597,0.3,7000000,-9.554,-1,18.186,13.396,3.85,12.544,0.1994,0.0974,-1.1977,0.0027,0.1009,-0.0906
1598,0.3,7000000,-7.903,-1,18.186,13.396,3.85,12.544,0.2091,0.0965,-0.9638,0.0014,0.0755,-0.0897
1599,0.3,7000000,-7.668,-1,18.186,13.396,3.85,12.544,0.2102,0.0953,-0.9307,0.0011,0.0721,-0.0893
1600,0.3,7000000,-6.269,-1,18.186,13.396,3.85,12.544,0.2156,0.102,-0.7391,0.0005,0.0536,-0.0916
1601,0.3,7000000,-5.008,-1,18.186,13.396,3.85,12.544,0.219,0.1016,-0.5784,-0.0005,0.0403,-0.0917
1602,0.3,7000000,-3.223,-1,18.186,13.396,3.85,12.544,0.222,0.1196,-0.3634,-0.0007,0.0258,-0.0976
1603,0.3,7000000,3.46,-1,18.186,13.396,3.85,12.544,0.2228,0.0941,0.3559,-0.0007,-0.005,-0.0886
1604,0.3,7000000,3.994,-1,18.186,13.396,3.85,12.544,0.2222,0.0908,0.4192,-0.0006,-0.0092,-0.0873
1605,0.3,7000000,6.387,-1,18.186,13.396,3.85,12.544,0.2169,0.0711,0.7326,-0.0003,-0.038,-0.0802
1606,0.3,7000000,6.895,-1,18.186,13.396,3.85,12.544,0.2152,0.0672,0.8031,-0.0002,-0.0452,-0.0788
1607,0.3,7000000,9.065,-1,18.186,13.396,3.85,12.544,0.2045,0.051,1.114,0.0003,-0.0801,-0.0737
1608,0.3,7000000,11.019,-1,18.186,13.396,3.85,12.544,0.1897,0.0467,1.397,0.0012,-0.1138,-0.0731
1609,0.3,7000000,12.304,-1,18.186,13.396,3.85,12.544,0.1777,0.0369,1.5885,0.0013,-0.1361,-0.0708
1610,0.3,7000000,-14.556,-5.27,-0.954,-10.02,12.321,-15.346,0.1388,0.7238,-1.8927,0.0065,0.1962,0.0068
1611,0.3,7000000,-13.403,-5.27,-0.954,-10.02,12.321,-15.346,0.1541,0.7329,-1.7104,0.0054,0.1739,0.0045
1612,0.3,7000000,-12.536,-5.27,-0.954,-10.02,12.321,-15.346,0.1648,0.7151,-1.5772,0.003,0.1573,0.0117
1613,0.3,7000000,-11.691,-5.27,-0.954,-10.02,12.321,-15.346,0.1744,0.6837,-1.4505,-0.0001,0.1415,0.0225
1614,0.3,7000000,-11.269,-5.27,-0.954,-10.02,12.321,-15.346,0.1789,0.6692,-1.3907,-0.0018,0.1345,0.0274
1615,0.3,7000000,-10.535,-5.27,-0.954,-10.02,12.321,-15.346,0.1862,0.645,-1.2884,-0.0048,0.1226,0.0351
1616,0.3,7000000,-9.201,-5.27,-0.954,-10.02,12.321,-15.346,0.198,0.5849,-1.1054,-0.0106,0.1017,0.053
1617,0.3,7000000,-7.32,-5.27,-0.954,-10.02,12.321,-15.346,0.2111,0.5321,-0.8552,-0.0168,0.0775,0.0665
1618,0.3,7000000,0.213,-5.27,-0.954,-10.02,12.321,-15.346,0.2341,0.6461,0.026,-0.0132,0.029,0.0203
1619,0.3,7000000,1.038,-5.27,-0.954,-10.02,12.321,-15.346,0.2343,0.648,0.1102,-0.0133,0.0266,0.0199
1620,0.3,7000000,6.628,-5.27,-0.954,-10.02,12.321,-15.346,0.2216,0.6101,0.7813,-0.0152,-0.036,0.0387
1621,0.3,7000000,11.204,-5.27,-0.954,-10.02,12.321,-15.346,0.1899,0.6984,1.417,-0.0041,-0.1191,0.0108
1622,0.3,7000000,12.429,-5.27,-0.954,-10.02,12.321,-15.346,0.1784,0.7401,1.6029,-0.0004,-0.1411,-0.0044
1623,0.3,7000000,12.668,-5.27,-0.954,-10.02,12.321,-15.346,0.176,0.7465,1.6403,0.0002,-0.1455,-0.007
1624,0.3,7000000,-12.978,12.47,-17.349,10.637,-18.48,-16.156,0.0979,-1.7107,-1.4468,-0.0067,0.1976,0.1766
1625,0.3,7000000,-12.837,12.47,-17.349,10.637,-18.48,-16.156,0.0998,-1.7139,-1.4229,-0.0067,0.1953,0.1782
1626,0.3,7000000,-7.652,12.47,-17.349,10.637,-18.48,-16.156,0.1608,-1.8903,-0.6144,-0.0107,0.1225,0.2519
1627,0.3,7000000,-6.594,12.47,-17.349,10.637,-18.48,-16.156,0.1708,-1.9532,-0.4678,-0.0131,0.112,0.2748
1628,0.3,7000000,-6.027,12.47,-17.349,10.637,-18.48,-16.156,0.1758,-1.9873,-0.3919,-0.0145,0.1071,0.287
1629,0.3,7000000,-0.785,12.47,-17.349,10.637,-18.48,-16.156,0.209,-1.8482,0.1708,-0.0072,0.0923,0.2513
1630,0.3,7000000,1.187,12.47,-17.349,10.637,-18.48,-16.156,0.2159,-1.8309,0.3407,-0.007,0.0955,0.2461
1631,0.3,7000000,2.327,12.47,-17.349,10.637,-18.48,-16.156,0.2183,-1.8358,0.4406,-0.0081,0.0957,0.247
1632,0.3,7000000,3.825,12.47,-17.349,10.637,-18.48,-16.156,0.2196,-1.8583,0.5842,-0.0105,0.0907,0.2526
1633,0.3,7000000,7.362,12.47,-17.349,10.637,-18.48,-16.156,0.2154,-1.917,1.007,-0.0153,0.0492,0.2656
1634,0.3,7000000,7.689,12.47,-17.349,10.637,-18.48,-16.156,0.2144,-1.9043,1.0496,-0.0148,0.0441,0.2609
1635,0.3,7000000,8.442,12.47,-17.349,10.637,-18.48,-16.156,0.2117,-1.8698,1.1507,-0.0133,0.0317,0.2484
1636,0.3,7000000,8.825,12.47,-17.349,10.637,-18.48,-16.156,0.2101,-1.8519,1.2034,-0.0126,0.025,0.2419
1637,0.3,7000000,12.666,12.47,-17.349,10.637,-18.48,-16.156,0.1834,-1.7033,1.7576,-0.0066,-0.057,0.1865
1638,0.3,7000000,-14.555,-11.7,10.446,16.175,16.391,11.037,0.0996,1.6759,-1.8847,0.0085,0.164,-0.1267
1639,0.3,7000000,-14.173,-11.7,10.446,16.175,16.391,11.037,0.1048,1.6859,-1.8209,0.0085,0.1563,-0.1312
1640,0.3,7000000,-13.437,-11.7,10.446,16.175,16.391,11.037,0.1145,1.7054,-1.6992,0.0086,0.1415,-0.1399
1641,0.3,7000000,-10.396,-11.7,10.446,16.175,16.391,11.037,0.1481,1.7929,-1.2185,0.0095,0.0857,-0.1783
1642,0.3,7000000,-10.297,-11.7,10.446,16.175,16.391,11.037,0.149,1.796,-1.2033,0.0095,0.0842,-0.1797
1643,0.3,7000000,-9.966,-11.7,10.446,16.175,16.391,11.037,0.1519,1.8066,-1.1525,0.0097,0.0791,-0.1842
1644,0.3,7000000,-6.895,-11.7,10.446,16.175,16.391,11.037,0.1737,1.9393,-0.7093,0.0135,0.0396,-0.2359
1645,0.3,7000000,-4.033,-11.7,10.446,16.175,16.391,11.037,0.1866,2.0458,-0.3449,0.017,0.0179,-0.2767
1646,0.3,7000000,-3.116,-11.7,10.446,16.175,16.391,11.037,0.1887,2.0003,-0.244,0.0143,0.0137,-0.2639
